order_item_id,order_id,product_sku,quantity,unit_price_credits
OI-0000416,ORD-100170,HYDRO-KIT-START,6,348.21
OI-0000417,ORD-100170,EMERG-KIT-DELUXE,6,671.17
OI-0000418,ORD-100171,HULL-PLATE-TI,2,1274.41
OI-0000419,ORD-100172,LASER-DRILL-IND,2,36202.56
OI-0000420,ORD-100173,HULL-PLATE-TI,5,1150.52
OI-0000421,ORD-100174,QUANTUM-PROC-Q5,5,13187.05
OI-0000422,ORD-100175,EVA-SUIT-MK7,3,26766.92
OI-0000423,ORD-100175,OXY-GEN-5000,3,2629.83
OI-0000424,ORD-100175,SELDON-CRYO-ICE,1,42.45
OI-0000425,ORD-100176,NAV-COMP-ELITE,1,8376.82
OI-0000426,ORD-100177,THERMO-REG-3000,4,1455.03
OI-0000427,ORD-100177,NAV-COMP-ELITE,5,9455.18
OI-0000428,ORD-100178,ZERO-G-BALL-SET,6,119.38
OI-0000429,ORD-100178,SELDON-CRYO-ICE,2,45.44
OI-0000430,ORD-100179,ZERO-G-BED,6,2087.82
OI-0000431,ORD-100180,VR-ENTERTAIN-SYS,5,1010.09
OI-0000432,ORD-100181,ION-DRIVE-MK3,6,46720.54
OI-0000433,ORD-100182,EVA-SUIT-MK7,5,26493.93
OI-0000434,ORD-100183,MULTI-SENSOR-PRO,8,4691.09
OI-0000435,ORD-100184,SOLAR-LIGHT-LED,4,171.73
OI-0000436,ORD-100184,NAV-COMP-ELITE,6,9207.45
OI-0000437,ORD-100184,VR-ENTERTAIN-SYS,1,1051.48
OI-0000438,ORD-100185,THERMO-REG-3000,5,1589.60
OI-0000439,ORD-100185,HYDRO-KIT-START,8,302.07
OI-0000440,ORD-100185,MULTI-SENSOR-PRO,3,4817.73
OI-0000441,ORD-100186,COMM-ARRAY-LR,6,7306.80
OI-0000442,ORD-100186,RAD-SHIELD-VEST,4,797.61
OI-0000443,ORD-100186,QUANTUM-PROC-Q5,2,11887.22
OI-0000444,ORD-100187,EMERG-KIT-DELUXE,6,729.03
OI-0000445,ORD-100187,QUANTUM-PROC-Q5,8,12612.69
OI-0000446,ORD-100187,EMERG-KIT-DELUXE,2,749.92
OI-0000447,ORD-100187,HULL-PLATE-TI,6,1196.54
OI-0000448,ORD-100188,HYDRO-KIT-START,8,350.48
OI-0000449,ORD-100188,RATION-PACK-30,4,415.49
OI-0000450,ORD-100188,EVA-SUIT-MK7,3,27253.84
OI-0000451,ORD-100189,ZERO-G-BED,2,2045.62
OI-0000452,ORD-100189,THERMO-REG-3000,7,1438.18
OI-0000453,ORD-100190,HULL-PLATE-TI,2,1231.71
OI-0000454,ORD-100190,COMM-ARRAY-LR,4,7456.34
OI-0000455,ORD-100191,QUANTUM-PROC-Q5,5,12801.32
OI-0000456,ORD-100191,RATION-PACK-30,3,459.29
OI-0000457,ORD-100192,RAD-SHIELD-VEST,7,838.79
OI-0000458,ORD-100192,ION-DRIVE-MK3,5,49331.32
OI-0000459,ORD-100192,ION-DRIVE-MK3,1,46746.05
OI-0000460,ORD-100192,RAD-SHIELD-VEST,1,865.01
OI-0000461,ORD-100192,HULL-PLATE-TI,8,1130.25
OI-0000462,ORD-100193,RAD-SHIELD-VEST,5,843.93
OI-0000463,ORD-100193,OXY-GEN-5000,6,2450.57
OI-0000464,ORD-100194,SOLAR-LIGHT-LED,6,173.03
OI-0000465,ORD-100194,AIR-SCRUB-X,4,1987.43
OI-0000466,ORD-100194,THERMO-REG-3000,2,1669.64
OI-0000467,ORD-100195,LASER-DRILL-IND,2,35234.22
OI-0000468,ORD-100195,EVA-SUIT-MK7,6,27375.09
OI-0000469,ORD-100196,VR-ENTERTAIN-SYS,3,931.69
OI-0000470,ORD-100196,QUANTUM-PROC-Q5,2,12959.48
OI-0000471,ORD-100197,EMERG-KIT-DELUXE,3,755.30
OI-0000472,ORD-100197,COMM-ARRAY-LR,3,7610.44
OI-0000473,ORD-100198,RATION-PACK-30,5,496.82
OI-0000474,ORD-100198,LASER-DRILL-IND,5,33413.11
OI-0000475,ORD-100198,SOLAR-LIGHT-LED,6,194.56
OI-0000476,ORD-100198,HYDRO-KIT-START,4,310.40
OI-0000477,ORD-100198,SOLAR-LIGHT-LED,4,176.44
OI-0000478,ORD-100199,SOLAR-LIGHT-LED,8,180.74
OI-0000479,ORD-100199,SOLAR-LIGHT-LED,8,166.60
OI-0000480,ORD-100200,THERMO-REG-3000,3,1500.88
OI-0000481,ORD-100201,ZERO-G-BALL-SET,1,127.24
OI-0000482,ORD-100202,RATION-PACK-30,2,436.25
OI-0000483,ORD-100203,LASER-DRILL-IND,2,35226.48
OI-0000484,ORD-100203,SELDON-CRYO-ICE,1,43.06
OI-0000485,ORD-100203,HULL-PLATE-TI,3,1226.76
OI-0000486,ORD-100203,VR-ENTERTAIN-SYS,4,964.47
OI-0000487,ORD-100204,THERMO-REG-3000,1,1554.16
OI-0000488,ORD-100205,ION-DRIVE-MK3,6,45905.75
OI-0000489,ORD-100206,AIR-SCRUB-X,8,1791.55
OI-0000490,ORD-100206,RAD-SHIELD-VEST,3,879.93
OI-0000491,ORD-100206,EMERG-KIT-DELUXE,5,643.20
OI-0000492,ORD-100206,MULTI-SENSOR-PRO,6,4666.04
OI-0000493,ORD-100207,THERMO-REG-3000,7,1656.71
OI-0000494,ORD-100207,H2O-REC-PRO,5,3017.26
OI-0000495,ORD-100207,AIR-SCRUB-X,8,1930.81
OI-0000496,ORD-100208,SELDON-CRYO-ICE,4,43.16
OI-0000497,ORD-100209,NAV-COMP-ELITE,2,8809.58
OI-0000498,ORD-100209,SELDON-CRYO-ICE,2,43.23
OI-0000499,ORD-100210,EMERG-KIT-DELUXE,6,674.08
OI-0000500,ORD-100210,VR-ENTERTAIN-SYS,3,1026.30
OI-0000501,ORD-100210,EVA-SUIT-MK7,7,29262.64
OI-0000502,ORD-100210,AIR-SCRUB-X,2,1701.79
OI-0000503,ORD-100211,THERMO-REG-3000,6,1400.39
OI-0000504,ORD-100211,ION-DRIVE-MK3,5,42072.99
OI-0000505,ORD-100211,ZERO-G-BALL-SET,4,130.88
OI-0000506,ORD-100211,LASER-DRILL-IND,5,34994.54
OI-0000507,ORD-100212,H2O-REC-PRO,4,3259.88
OI-0000508,ORD-100212,ZERO-G-BALL-SET,1,118.70
OI-0000509,ORD-100213,SOLAR-LIGHT-LED,8,176.52
OI-0000510,ORD-100213,HULL-PLATE-TI,1,1327.50
OI-0000511,ORD-100213,OXY-GEN-5000,4,2567.09
OI-0000512,ORD-100214,HYDRO-KIT-START,7,339.29
OI-0000513,ORD-100214,VR-ENTERTAIN-SYS,3,895.96
OI-0000514,ORD-100215,ZERO-G-BALL-SET,1,134.18
OI-0000515,ORD-100215,OXY-GEN-5000,4,2706.31
OI-0000516,ORD-100215,AIR-SCRUB-X,1,1701.62
OI-0000517,ORD-100216,RAD-SHIELD-VEST,6,934.60
OI-0000518,ORD-100216,HULL-PLATE-TI,8,1275.15
OI-0000519,ORD-100217,RATION-PACK-30,1,445.20
OI-0000520,ORD-100217,SOLAR-LIGHT-LED,8,175.67
OI-0000521,ORD-100218,RATION-PACK-30,1,458.90
OI-0000522,ORD-100218,H2O-REC-PRO,5,3121.90
OI-0000523,ORD-100219,VR-ENTERTAIN-SYS,1,999.48
OI-0000524,ORD-100219,H2O-REC-PRO,6,3543.82
OI-0000525,ORD-100219,LASER-DRILL-IND,6,38658.89
OI-0000526,ORD-100220,RATION-PACK-30,7,499.72
OI-0000527,ORD-100220,QUANTUM-PROC-Q5,8,12057.20
OI-0000528,ORD-100220,ZERO-G-BALL-SET,5,114.30
OI-0000529,ORD-100221,COMM-ARRAY-LR,1,6425.06
OI-0000530,ORD-100221,ZERO-G-BALL-SET,6,130.46
OI-0000531,ORD-100222,AIR-SCRUB-X,8,1720.73
OI-0000532,ORD-100222,COMM-ARRAY-LR,5,7437.92
OI-0000533,ORD-100223,COMM-ARRAY-LR,5,6277.92
OI-0000534,ORD-100224,AIR-SCRUB-X,7,1971.31
OI-0000535,ORD-100224,HYDRO-KIT-START,1,315.30
OI-0000536,ORD-100224,ZERO-G-BED,6,2453.04
OI-0000537,ORD-100225,ZERO-G-BALL-SET,6,132.96
OI-0000538,ORD-100225,THERMO-REG-3000,1,1577.12
OI-0000539,ORD-100226,H2O-REC-PRO,8,3365.89
OI-0000540,ORD-100226,EMERG-KIT-DELUXE,8,668.70
OI-0000541,ORD-100227,ZERO-G-BED,2,2426.44
OI-0000542,ORD-100227,SELDON-CRYO-ICE,8,46.85
OI-0000543,ORD-100228,HYDRO-KIT-START,8,334.89
OI-0000544,ORD-100228,NAV-COMP-ELITE,3,9309.89
OI-0000545,ORD-100229,THERMO-REG-3000,7,1486.31
OI-0000546,ORD-100229,THERMO-REG-3000,4,1593.60
OI-0000547,ORD-100229,RATION-PACK-30,6,494.77
OI-0000548,ORD-100229,MULTI-SENSOR-PRO,2,5034.72
OI-0000549,ORD-100230,ZERO-G-BALL-SET,2,114.05
OI-0000550,ORD-100230,OXY-GEN-5000,6,2636.95
OI-0000551,ORD-100230,EVA-SUIT-MK7,7,27554.45
OI-0000552,ORD-100231,MULTI-SENSOR-PRO,3,4998.16
OI-0000553,ORD-100231,H2O-REC-PRO,4,3219.54
OI-0000554,ORD-100232,RATION-PACK-30,4,473.98
OI-0000555,ORD-100232,HYDRO-KIT-START,2,307.64
OI-0000556,ORD-100232,EMERG-KIT-DELUXE,3,629.32
OI-0000557,ORD-100232,H2O-REC-PRO,4,2948.27
OI-0000558,ORD-100232,OXY-GEN-5000,6,2401.57
OI-0000559,ORD-100233,RATION-PACK-30,6,486.33
OI-0000560,ORD-100233,HULL-PLATE-TI,2,1182.51
OI-0000561,ORD-100233,EMERG-KIT-DELUXE,6,663.15
OI-0000562,ORD-100234,H2O-REC-PRO,1,3101.38
OI-0000563,ORD-100234,ZERO-G-BALL-SET,7,131.33
OI-0000564,ORD-100234,HULL-PLATE-TI,4,1167.67
OI-0000565,ORD-100234,HYDRO-KIT-START,8,346.49
OI-0000566,ORD-100235,LASER-DRILL-IND,7,36617.18
OI-0000567,ORD-100235,HULL-PLATE-TI,6,1220.22
OI-0000568,ORD-100235,ION-DRIVE-MK3,5,48966.23
OI-0000569,ORD-100236,QUANTUM-PROC-Q5,7,13366.47
OI-0000570,ORD-100236,MULTI-SENSOR-PRO,4,4736.18
OI-0000571,ORD-100236,RATION-PACK-30,3,455.83
OI-0000572,ORD-100237,RAD-SHIELD-VEST,7,898.83
OI-0000573,ORD-100237,OXY-GEN-5000,5,2433.96
OI-0000574,ORD-100237,NAV-COMP-ELITE,7,7923.37
OI-0000575,ORD-100237,MULTI-SENSOR-PRO,5,4747.49
OI-0000576,ORD-100238,MULTI-SENSOR-PRO,1,4417.66
OI-0000577,ORD-100238,SOLAR-LIGHT-LED,4,186.21
OI-0000578,ORD-100238,ION-DRIVE-MK3,4,48415.97
OI-0000579,ORD-100239,VR-ENTERTAIN-SYS,2,998.44
OI-0000580,ORD-100239,EMERG-KIT-DELUXE,4,674.85
OI-0000581,ORD-100240,THERMO-REG-3000,8,1392.69
OI-0000582,ORD-100241,HYDRO-KIT-START,5,349.57
OI-0000583,ORD-100241,AIR-SCRUB-X,2,1837.62
OI-0000584,ORD-100241,SOLAR-LIGHT-LED,1,166.13
OI-0000585,ORD-100242,EVA-SUIT-MK7,4,26318.20
OI-0000586,ORD-100242,SELDON-CRYO-ICE,8,44.79
OI-0000587,ORD-100243,ZERO-G-BALL-SET,1,119.94
OI-0000588,ORD-100243,HULL-PLATE-TI,8,1192.76
OI-0000589,ORD-100244,EMERG-KIT-DELUXE,4,633.61
OI-0000590,ORD-100244,RAD-SHIELD-VEST,5,852.02
OI-0000591,ORD-100244,MULTI-SENSOR-PRO,3,4172.86
OI-0000592,ORD-100244,ZERO-G-BALL-SET,7,131.31
OI-0000593,ORD-100245,MULTI-SENSOR-PRO,8,4777.98
OI-0000594,ORD-100245,EMERG-KIT-DELUXE,2,750.89
OI-0000595,ORD-100245,SOLAR-LIGHT-LED,2,179.12
OI-0000596,ORD-100246,OXY-GEN-5000,5,2358.79
OI-0000597,ORD-100246,QUANTUM-PROC-Q5,5,12293.95
OI-0000598,ORD-100247,ZERO-G-BED,5,2231.73
OI-0000599,ORD-100247,NAV-COMP-ELITE,6,9396.04
OI-0000600,ORD-100247,HYDRO-KIT-START,3,327.96
OI-0000601,ORD-100247,RAD-SHIELD-VEST,1,836.01
OI-0000602,ORD-100248,HULL-PLATE-TI,6,1254.92
OI-0000603,ORD-100248,NAV-COMP-ELITE,5,8303.12
OI-0000604,ORD-100248,SOLAR-LIGHT-LED,5,178.82
OI-0000605,ORD-100249,MULTI-SENSOR-PRO,5,5009.99
OI-0000606,ORD-100249,LASER-DRILL-IND,8,33665.15
OI-0000607,ORD-100249,OXY-GEN-5000,4,2794.54
OI-0000608,ORD-100250,RATION-PACK-30,4,464.41
OI-0000609,ORD-100250,THERMO-REG-3000,7,1591.87
OI-0000610,ORD-100251,RATION-PACK-30,7,472.69
OI-0000611,ORD-100251,ION-DRIVE-MK3,1,49195.25
OI-0000612,ORD-100251,EVA-SUIT-MK7,6,29839.55
OI-0000613,ORD-100252,EMERG-KIT-DELUXE,1,708.12
OI-0000614,ORD-100252,H2O-REC-PRO,5,3354.67
OI-0000615,ORD-100252,THERMO-REG-3000,1,1678.72
OI-0000616,ORD-100252,COMM-ARRAY-LR,5,7106.37
OI-0000617,ORD-100253,ION-DRIVE-MK3,3,42145.42
OI-0000618,ORD-100253,RATION-PACK-30,1,453.90
OI-0000619,ORD-100253,H2O-REC-PRO,6,3006.38
OI-0000620,ORD-100254,ION-DRIVE-MK3,6,46047.06
OI-0000621,ORD-100254,THERMO-REG-3000,7,1631.32
OI-0000622,ORD-100254,H2O-REC-PRO,2,3067.48
OI-0000623,ORD-100254,EMERG-KIT-DELUXE,3,724.74
OI-0000624,ORD-100255,AIR-SCRUB-X,8,1687.74
OI-0000625,ORD-100255,AIR-SCRUB-X,3,1918.64
OI-0000626,ORD-100256,NAV-COMP-ELITE,3,8347.83
OI-0000627,ORD-100256,THERMO-REG-3000,5,1433.40
OI-0000628,ORD-100256,HYDRO-KIT-START,6,320.89
OI-0000629,ORD-100256,NAV-COMP-ELITE,5,9322.07
OI-0000630,ORD-100257,ZERO-G-BALL-SET,7,114.14
OI-0000631,ORD-100258,COMM-ARRAY-LR,1,7509.81
OI-0000632,ORD-100259,OXY-GEN-5000,3,2510.70
OI-0000633,ORD-100259,MULTI-SENSOR-PRO,6,4723.09
OI-0000634,ORD-100259,RATION-PACK-30,3,496.18
OI-0000635,ORD-100259,QUANTUM-PROC-Q5,3,12160.42
OI-0000636,ORD-100260,HULL-PLATE-TI,2,1205.04
OI-0000637,ORD-100260,COMM-ARRAY-LR,7,7062.58
OI-0000638,ORD-100261,NAV-COMP-ELITE,3,8332.18
OI-0000639,ORD-100261,AIR-SCRUB-X,3,1741.03
OI-0000640,ORD-100261,NAV-COMP-ELITE,7,7973.28
OI-0000641,ORD-100262,RATION-PACK-30,7,425.57
OI-0000642,ORD-100262,HYDRO-KIT-START,7,343.89
OI-0000643,ORD-100262,QUANTUM-PROC-Q5,7,12472.65
OI-0000644,ORD-100263,HULL-PLATE-TI,3,1223.99
OI-0000645,ORD-100264,THERMO-REG-3000,2,1519.48
OI-0000646,ORD-100265,THERMO-REG-3000,7,1611.41
OI-0000647,ORD-100265,QUANTUM-PROC-Q5,7,11660.76
OI-0000648,ORD-100266,ZERO-G-BALL-SET,5,115.14
OI-0000649,ORD-100266,LASER-DRILL-IND,8,35244.22
OI-0000650,ORD-100267,EVA-SUIT-MK7,6,27427.03
OI-0000651,ORD-100267,H2O-REC-PRO,2,3172.64
OI-0000652,ORD-100268,EMERG-KIT-DELUXE,8,631.13
OI-0000653,ORD-100268,MULTI-SENSOR-PRO,6,4174.46
OI-0000654,ORD-100268,LASER-DRILL-IND,2,34873.39
OI-0000655,ORD-100269,LASER-DRILL-IND,4,37059.80
OI-0000656,ORD-100269,H2O-REC-PRO,6,3310.94
OI-0000657,ORD-100269,NAV-COMP-ELITE,7,8287.14
OI-0000658,ORD-100269,ION-DRIVE-MK3,5,45914.07
OI-0000659,ORD-100269,H2O-REC-PRO,7,3526.24
OI-0000660,ORD-100270,LASER-DRILL-IND,5,37297.15
OI-0000661,ORD-100271,HYDRO-KIT-START,8,349.08
OI-0000662,ORD-100271,RAD-SHIELD-VEST,4,872.48
OI-0000663,ORD-100271,ION-DRIVE-MK3,7,43701.23
OI-0000664,ORD-100271,H2O-REC-PRO,2,3348.09
OI-0000665,ORD-100272,OXY-GEN-5000,5,2578.22
OI-0000666,ORD-100272,RAD-SHIELD-VEST,4,845.80
OI-0000667,ORD-100273,ZERO-G-BED,4,2208.00
OI-0000668,ORD-100273,LASER-DRILL-IND,5,34435.82
OI-0000669,ORD-100274,ION-DRIVE-MK3,3,45000.49
OI-0000670,ORD-100274,OXY-GEN-5000,6,2681.47
OI-0000671,ORD-100274,SELDON-CRYO-ICE,3,47.55
OI-0000672,ORD-100274,RATION-PACK-30,7,466.21
OI-0000673,ORD-100275,RAD-SHIELD-VEST,2,943.81
OI-0000674,ORD-100275,OXY-GEN-5000,7,2576.03
OI-0000675,ORD-100276,EVA-SUIT-MK7,8,27132.26
OI-0000676,ORD-100277,EMERG-KIT-DELUXE,8,742.85
OI-0000677,ORD-100277,AIR-SCRUB-X,7,2000.73
OI-0000678,ORD-100278,EVA-SUIT-MK7,7,30169.57
OI-0000679,ORD-100278,RATION-PACK-30,3,490.24
OI-0000680,ORD-100278,ZERO-G-BALL-SET,2,127.73
OI-0000681,ORD-100279,COMM-ARRAY-LR,6,6657.60
OI-0000682,ORD-100280,ION-DRIVE-MK3,5,45677.56
OI-0000683,ORD-100280,EVA-SUIT-MK7,5,26624.87
OI-0000684,ORD-100281,EMERG-KIT-DELUXE,7,690.47
OI-0000685,ORD-100281,ION-DRIVE-MK3,6,47194.66
OI-0000686,ORD-100281,ZERO-G-BALL-SET,6,122.96
OI-0000687,ORD-100282,HULL-PLATE-TI,3,1170.80
OI-0000688,ORD-100282,RATION-PACK-30,4,446.09
OI-0000689,ORD-100283,H2O-REC-PRO,7,3344.90
OI-0000690,ORD-100283,MULTI-SENSOR-PRO,2,4384.33
OI-0000691,ORD-100284,EVA-SUIT-MK7,3,25985.30
OI-0000692,ORD-100285,VR-ENTERTAIN-SYS,1,934.58
OI-0000693,ORD-100285,SELDON-CRYO-ICE,2,43.17
OI-0000694,ORD-100286,NAV-COMP-ELITE,8,9506.80
OI-0000695,ORD-100286,COMM-ARRAY-LR,7,7073.84
OI-0000696,ORD-100286,RAD-SHIELD-VEST,3,837.87
OI-0000697,ORD-100287,RAD-SHIELD-VEST,1,836.27
OI-0000698,ORD-100287,EMERG-KIT-DELUXE,8,693.03
OI-0000699,ORD-100287,ION-DRIVE-MK3,2,48243.94
OI-0000700,ORD-100287,QUANTUM-PROC-Q5,2,13260.71
OI-0000701,ORD-100287,EVA-SUIT-MK7,6,29332.14
OI-0000702,ORD-100288,HYDRO-KIT-START,6,304.41
OI-0000703,ORD-100288,THERMO-REG-3000,3,1635.71
OI-0000704,ORD-100289,MULTI-SENSOR-PRO,8,4417.22
OI-0000705,ORD-100289,ZERO-G-BALL-SET,7,128.70
OI-0000706,ORD-100290,COMM-ARRAY-LR,5,7388.27
OI-0000707,ORD-100290,OXY-GEN-5000,6,2513.75
OI-0000708,ORD-100290,THERMO-REG-3000,6,1547.42
OI-0000709,ORD-100291,THERMO-REG-3000,8,1454.95
OI-0000710,ORD-100291,LASER-DRILL-IND,7,32615.22
OI-0000711,ORD-100291,H2O-REC-PRO,6,3120.67
OI-0000712,ORD-100292,SOLAR-LIGHT-LED,3,197.06
OI-0000713,ORD-100292,ZERO-G-BALL-SET,5,124.18
OI-0000714,ORD-100293,QUANTUM-PROC-Q5,1,11377.12
OI-0000715,ORD-100293,AIR-SCRUB-X,6,2000.59
OI-0000716,ORD-100294,SELDON-CRYO-ICE,7,45.25
OI-0000717,ORD-100295,AIR-SCRUB-X,2,2006.72
OI-0000718,ORD-100296,SELDON-CRYO-ICE,6,42.06
OI-0000719,ORD-100296,SELDON-CRYO-ICE,6,45.49
OI-0000720,ORD-100296,SOLAR-LIGHT-LED,1,180.05
OI-0000721,ORD-100297,ZERO-G-BALL-SET,6,131.84
OI-0000722,ORD-100297,ZERO-G-BALL-SET,3,114.93
OI-0000723,ORD-100297,HYDRO-KIT-START,4,314.14
OI-0000724,ORD-100298,NAV-COMP-ELITE,6,7866.40
OI-0000725,ORD-100299,ION-DRIVE-MK3,2,42865.95
OI-0000726,ORD-100300,THERMO-REG-3000,7,1500.09
OI-0000727,ORD-100301,MULTI-SENSOR-PRO,1,4266.66
OI-0000728,ORD-100301,HULL-PLATE-TI,3,1239.50
OI-0000729,ORD-100301,HYDRO-KIT-START,3,303.37
OI-0000730,ORD-100302,SOLAR-LIGHT-LED,3,180.69
OI-0000731,ORD-100302,ION-DRIVE-MK3,3,48077.70
OI-0000732,ORD-100303,H2O-REC-PRO,3,3528.69
OI-0000733,ORD-100303,H2O-REC-PRO,7,3432.00
OI-0000734,ORD-100303,EMERG-KIT-DELUXE,3,647.11
OI-0000735,ORD-100303,OXY-GEN-5000,6,2748.59
OI-0000736,ORD-100304,HYDRO-KIT-START,1,314.33
OI-0000737,ORD-100304,RAD-SHIELD-VEST,5,803.79
OI-0000738,ORD-100305,HYDRO-KIT-START,4,327.34
OI-0000739,ORD-100305,HYDRO-KIT-START,4,336.59
OI-0000740,ORD-100306,ZERO-G-BALL-SET,5,128.64
OI-0000741,ORD-100306,HYDRO-KIT-START,6,321.41
OI-0000742,ORD-100307,OXY-GEN-5000,3,2617.32
OI-0000743,ORD-100307,HULL-PLATE-TI,3,1199.22
OI-0000744,ORD-100307,OXY-GEN-5000,8,2541.92
OI-0000745,ORD-100307,ZERO-G-BED,4,2300.63
OI-0000746,ORD-100307,ZERO-G-BALL-SET,7,121.25
OI-0000747,ORD-100308,MULTI-SENSOR-PRO,5,4196.81
OI-0000748,ORD-100309,EMERG-KIT-DELUXE,3,679.67
OI-0000749,ORD-100309,EMERG-KIT-DELUXE,4,644.87
OI-0000750,ORD-100309,HULL-PLATE-TI,1,1151.68
OI-0000751,ORD-100309,ZERO-G-BED,3,2271.67
OI-0000752,ORD-100309,EMERG-KIT-DELUXE,1,734.44
OI-0000753,ORD-100310,COMM-ARRAY-LR,1,7560.32
OI-0000754,ORD-100310,THERMO-REG-3000,5,1496.93
OI-0000755,ORD-100310,EMERG-KIT-DELUXE,7,747.15
OI-0000756,ORD-100310,EVA-SUIT-MK7,6,26522.27
OI-0000757,ORD-100311,AIR-SCRUB-X,1,1927.86
OI-0000758,ORD-100311,HYDRO-KIT-START,3,325.18
OI-0000759,ORD-100311,ION-DRIVE-MK3,4,44921.14
OI-0000760,ORD-100312,COMM-ARRAY-LR,6,6270.65
OI-0000761,ORD-100313,RATION-PACK-30,8,427.83
OI-0000762,ORD-100313,MULTI-SENSOR-PRO,5,4994.54
OI-0000763,ORD-100314,ZERO-G-BED,4,2406.52
OI-0000764,ORD-100314,RAD-SHIELD-VEST,7,853.68
OI-0000765,ORD-100314,SELDON-CRYO-ICE,2,49.19
OI-0000766,ORD-100314,COMM-ARRAY-LR,5,7486.43
OI-0000767,ORD-100314,SELDON-CRYO-ICE,6,45.18
OI-0000768,ORD-100315,LASER-DRILL-IND,7,36446.39
OI-0000769,ORD-100315,THERMO-REG-3000,1,1560.50
OI-0000770,ORD-100316,ZERO-G-BALL-SET,7,129.97
OI-0000771,ORD-100317,SELDON-CRYO-ICE,7,47.42
OI-0000772,ORD-100317,OXY-GEN-5000,4,2583.46
OI-0000773,ORD-100317,OXY-GEN-5000,6,2349.40
OI-0000774,ORD-100317,SOLAR-LIGHT-LED,1,191.85
OI-0000775,ORD-100317,COMM-ARRAY-LR,6,7368.98
OI-0000776,ORD-100318,RAD-SHIELD-VEST,2,838.74
OI-0000777,ORD-100319,MULTI-SENSOR-PRO,8,4946.20
OI-0000778,ORD-100319,ION-DRIVE-MK3,3,44304.84
OI-0000779,ORD-100320,LASER-DRILL-IND,7,38165.46
OI-0000780,ORD-100321,H2O-REC-PRO,4,3294.71
OI-0000781,ORD-100322,SELDON-CRYO-ICE,4,42.71
OI-0000782,ORD-100323,SOLAR-LIGHT-LED,3,196.12
OI-0000783,ORD-100323,ZERO-G-BALL-SET,7,125.45
OI-0000784,ORD-100324,VR-ENTERTAIN-SYS,3,892.36
OI-0000785,ORD-100325,LASER-DRILL-IND,8,35679.93
OI-0000786,ORD-100326,OXY-GEN-5000,8,2515.42
OI-0000787,ORD-100327,ZERO-G-BALL-SET,7,113.86
OI-0000788,ORD-100327,VR-ENTERTAIN-SYS,6,1037.92
OI-0000789,ORD-100328,OXY-GEN-5000,8,2664.33
OI-0000790,ORD-100328,MULTI-SENSOR-PRO,2,4224.75
OI-0000791,ORD-100328,THERMO-REG-3000,7,1621.47
OI-0000792,ORD-100328,THERMO-REG-3000,8,1421.55
OI-0000793,ORD-100329,EVA-SUIT-MK7,2,28693.66
OI-0000794,ORD-100330,AIR-SCRUB-X,3,1723.85
OI-0000795,ORD-100330,LASER-DRILL-IND,8,33472.51
OI-0000796,ORD-100331,ION-DRIVE-MK3,3,48729.25
OI-0000797,ORD-100331,EVA-SUIT-MK7,1,29243.66
OI-0000798,ORD-100331,VR-ENTERTAIN-SYS,2,1027.37
OI-0000799,ORD-100332,VR-ENTERTAIN-SYS,7,1022.97
OI-0000800,ORD-100332,RATION-PACK-30,2,444.45
OI-0000801,ORD-100332,ZERO-G-BED,3,2129.36
OI-0000802,ORD-100332,RAD-SHIELD-VEST,4,916.99
OI-0000803,ORD-100333,HYDRO-KIT-START,8,343.27
OI-0000804,ORD-100333,QUANTUM-PROC-Q5,7,12010.17
OI-0000805,ORD-100334,AIR-SCRUB-X,5,1977.15
OI-0000806,ORD-100335,EMERG-KIT-DELUXE,3,694.79
OI-0000807,ORD-100335,H2O-REC-PRO,4,3007.14
OI-0000808,ORD-100335,ION-DRIVE-MK3,4,47811.70
OI-0000809,ORD-100336,RATION-PACK-30,5,414.43
OI-0000810,ORD-100337,ZERO-G-BALL-SET,5,115.32
OI-0000811,ORD-100337,SELDON-CRYO-ICE,5,45.08
OI-0000812,ORD-100338,HULL-PLATE-TI,2,1257.02
OI-0000813,ORD-100338,RATION-PACK-30,3,495.20
OI-0000814,ORD-100338,RAD-SHIELD-VEST,2,813.17
OI-0000815,ORD-100339,HYDRO-KIT-START,1,324.41
OI-0000816,ORD-100339,RATION-PACK-30,2,434.58
OI-0000817,ORD-100340,EVA-SUIT-MK7,1,29472.11
OI-0000818,ORD-100340,EMERG-KIT-DELUXE,4,730.12
OI-0000819,ORD-100340,MULTI-SENSOR-PRO,1,4651.92
OI-0000820,ORD-100341,EVA-SUIT-MK7,1,30639.49
OI-0000821,ORD-100341,AIR-SCRUB-X,4,1872.60
OI-0000822,ORD-100341,QUANTUM-PROC-Q5,3,11384.07
OI-0000823,ORD-100342,OXY-GEN-5000,7,2301.71
OI-0000824,ORD-100342,H2O-REC-PRO,7,3435.97
OI-0000825,ORD-100342,RATION-PACK-30,4,482.60
OI-0000826,ORD-100343,LASER-DRILL-IND,5,34616.02
OI-0000827,ORD-100343,SELDON-CRYO-ICE,8,45.71
OI-0000828,ORD-100343,HYDRO-KIT-START,8,328.73
OI-0000829,ORD-100344,HULL-PLATE-TI,7,1134.01
OI-0000830,ORD-100344,SELDON-CRYO-ICE,6,43.27
OI-0000831,ORD-100345,NAV-COMP-ELITE,4,9431.61
OI-0000832,ORD-100346,LASER-DRILL-IND,7,32556.20
